LocalTime,Power(MW),DNI,DHI,GHI,Relative Humidity,Solar Zenith Angle,Cloud Type,Temperature,Wind Speed
2006-09-01 13:00,0.307407407,313,379,632,55.64,35.92,7,19.5,0.6
2006-09-01 13:30,0.335582011,163,395,523,55.99,38.28,7,19.4,0.6
2006-09-01 14:00,0.306084656,122,376,467,57.22,41.56,7,19.3,0.6
2006-09-01 14:30,0.285714286,143,358,459,57.52,45.53,7,19.2,0.6
2006-09-01 15:00,0.260449735,21,261,274,59.47,50.04,6,19,0.7
2006-09-01 15:30,0.186111111,59,261,294,60.59,54.91,7,18.7,0.7
2006-09-01 16:00,0.136507937,74,252,289,63.8,60.06,7,18.4,0.6
2006-09-01 16:30,0.112962963,44,201,219,65.89,65.38,7,17.9,0.6
2006-09-01 17:00,0.055555556,1,71,72,70.93,70.82,7,17.4,0.6
2006-09-01 17:30,0.00026455,4,78,79,74.13,76.31,6,16.7,0.5
2006-09-01 18:00,0,0,5,5,79.76,81.79,6,16,0.5
2006-09-01 18:30,0,0,14,14,82.87,87.15,7,15.4,0.5
2006-09-01 19:00,0,0,0,0,87.28,92.8,6,14.9,0.5
2006-09-01 19:30,0,0,0,0,88.98,98.1,6,14.6,0.5
2006-09-01 20:00,0,0,0,0,91.01,103.23,7,14.3,0.4
2006-09-01 20:30,0,0,0,0,91.59,108.15,7,14.2,0.4
2006-09-01 21:00,0,0,0,0,92.6,112.77,7,14,0.4
2006-09-01 21:30,0,0,0,0,93.11,117.02,7,13.9,0.4
2006-09-01 22:00,0,0,0,0,93.84,120.81,7,13.7,0.4
2006-09-01 22:30,0,0,0,0,93.84,124.04,7,13.7,0.4
2006-09-01 23:00,0,0,0,0,94.11,126.6,7,13.6,0.4
2006-09-01 23:30,0,0,0,0,94.72,128.37,7,13.5,0.4
2006-09-02 0:00,0,0,0,0,95.39,129.28,7,13.4,0.5
2006-09-02 0:30,0,0,0,0,95.39,129.27,7,13.4,0.5
2006-09-02 1:00,0,0,0,0,96.34,128.34,7,13.3,0.5
2006-09-02 1:30,0,0,0,0,96.97,126.55,7,13.2,0.5
2006-09-02 2:00,0,0,0,0,97.96,123.99,7,13.1,0.5
2006-09-02 2:30,0,0,0,0,98.6,120.75,7,13,0.5
2006-09-02 3:00,0,0,0,0,97.85,116.94,8,13,0.5
2006-09-02 3:30,0,0,0,0,99.13,112.68,7,12.8,0.5
2006-09-02 4:00,0,0,0,0,97.27,108.06,7,12.7,0.6
2006-09-02 4:30,0,0,0,0,99.19,103.14,7,12.4,0.5
2006-09-02 5:00,0,0,0,0,98.04,98.01,7,12.2,0.5
2006-09-02 5:30,0,0,0,0,99.34,92.71,7,12,0.5
2006-09-02 6:00,0,0,10,10,98.4,87.07,7,11.9,0.5
2006-09-02 6:30,0.007539683,0,13,13,98.5,81.71,8,11.9,0.5
2006-09-02 7:00,0.023809524,0,13,13,97.87,76.24,6,11.9,0.5
2006-09-02 7:30,0.024074074,0,28,28,97.23,70.76,7,12,0.6
2006-09-02 8:00,0.005555556,1,72,73,96.09,65.35,7,12,0.6
2006-09-02 8:30,0.029761905,1,80,81,95.46,60.04,6,12.1,0.7
2006-09-02 9:00,0.057142857,0,46,46,94.88,54.93,7,12.3,0.7
2006-09-02 9:30,0.092592593,1,138,139,94.26,50.08,7,12.4,0.8
2006-09-02 10:00,0.112433862,0,110,110,93.05,45.62,7,12.6,0.8
2006-09-02 10:30,0.113492063,0,101,101,92.44,41.69,7,12.7,0.9
2006-09-02 11:00,0.088756614,2,198,200,89.77,38.48,7,12.9,0.9
2006-09-02 11:30,0.090740741,1,161,162,88.61,36.18,7,13.1,0.9
2006-09-02 12:00,0.110582011,1,137,138,86.55,35,7,13.3,1
2006-09-02 12:30,0.106613757,2,202,204,85.9,35.03,7,13.4,1
2006-09-02 13:00,0.106216931,4,221,224,85.09,36.29,7,13.5,1.1
2006-09-02 13:30,0.113888889,0,57,57,85.56,38.65,7,13.4,1.1
2006-09-02 14:00,0.098148148,6,202,207,86.9,41.91,8,13.3,1.1
2006-09-02 14:30,0.021296296,1,114,115,87.47,45.88,7,13.2,1.1
2006-09-02 15:00,0.02526455,1,125,126,90.33,50.37,7,13.1,1.1
2006-09-02 15:30,0.022354497,0,82,82,90.92,55.24,8,13,1.1
2006-09-02 16:00,0.009391534,0,53,53,94.11,60.37,7,12.9,1.1
2006-09-02 16:30,0.015608466,43,174,192,94.11,65.69,7,12.9,1
2006-09-02 17:00,0.008465608,6,91,93,96.98,71.12,8,12.8,1
2006-09-02 17:30,0.001058201,0,9,9,96.35,76.61,4,12.9,1
2006-09-02 18:00,0,0,4,4,98.65,82.09,4,12.9,0.9
2006-09-02 18:30,0,0,7,7,98.65,87.44,4,12.9,0.9
2006-09-02 19:00,0,0,0,0,100,93.11,4,13,0.9
2006-09-02 19:30,0,0,0,0,99.49,98.41,4,13.1,0.8
2006-09-02 20:00,0,0,0,0,100,103.56,4,13.1,0.8
2006-09-02 20:30,0,0,0,0,100,108.48,4,13.1,0.8
2006-09-02 21:00,0,0,0,0,100,113.11,4,13.1,0.8
2006-09-02 21:30,0,0,0,0,100,117.37,4,13.1,0.8
2006-09-02 22:00,0,0,0,0,100,121.17,4,13,0.7
2006-09-02 22:30,0,0,0,0,100,124.41,4,13,0.7
2006-09-02 23:00,0,0,0,0,100,126.97,4,13,0.7
2006-09-02 23:30,0,0,0,0,100,128.74,4,12.9,0.6
2006-09-03 0:00,0,0,0,0,100,129.65,4,12.8,0.6
2006-09-03 0:30,0,0,0,0,100,129.63,4,12.7,0.6
2006-09-03 1:00,0,0,0,0,100,128.69,4,12.5,0.6
2006-09-03 1:30,0,0,0,0,100,126.88,4,12.4,0.6
2006-09-03 2:00,0,0,0,0,100,124.29,4,12.2,0.5
2006-09-03 2:30,0,0,0,0,100,121.03,7,12.1,0.6
2006-09-03 3:00,0,0,0,0,100,117.21,7,11.9,0.6
2006-09-03 3:30,0,0,0,0,100,112.93,8,12,0.6
2006-09-03 4:00,0,0,0,0,100,108.29,7,12,0.6
2006-09-03 4:30,0,0,0,0,100,103.36,1,11.9,0.5
2006-09-03 5:00,0,0,0,0,100,98.21,3,11.9,0.4
2006-09-03 5:30,0,0,0,0,100,92.91,3,12.2,0.4
2006-09-03 6:00,0,177,18,26,100,87.25,1,12.5,0.4
2006-09-03 6:30,0.002380952,0,14,14,100,81.9,3,12.8,0.4
2006-09-03 7:00,0.040343915,0,38,38,100,76.43,3,13.1,0.5
2006-09-03 7:30,0.127380952,0,42,42,99.89,70.95,3,13.4,0.5
2006-09-03 8:00,0.118518519,0,54,54,100,65.54,3,13.7,0.5
2006-09-03 8:30,0.197089947,0,98,98,98.68,60.25,3,14,0.5
2006-09-03 9:00,0.203042328,0,151,151,96.63,55.14,3,14.4,0.5
2006-09-03 9:30,0.260449735,0,176,177,94.18,50.31,3,14.8,0.6
2006-09-03 10:00,0.231349206,1,227,228,90.34,45.88,3,15.2,0.6
2006-09-03 10:30,0.031746032,0,225,226,88.06,41.98,3,15.6,0.6
2006-09-03 11:00,0.095502646,0,171,171,82.6,38.79,3,16,0.6
2006-09-03 11:30,0.144047619,0,236,237,82.08,36.52,3,16.1,0.7
2006-09-03 12:00,0.158333333,0,249,249,79.23,35.35,3,16.2,0.7
2006-09-03 12:30,0.195767196,0,246,246,79.73,35.4,3,16.1,0.7
2006-09-03 13:00,0.19047619,2,311,312,78.79,36.67,3,16,0.7
2006-09-03 13:30,0.227910053,19,363,378,80.31,39.02,3,15.7,0.7
2006-09-03 14:00,0.293386243,0,107,107,80.17,42.27,3,15.5,0.7
2006-09-03 14:30,0.174074074,0,109,109,81.72,46.23,3,15.2,0.7
2006-09-03 15:00,0.071031746,0,137,137,82.67,50.7,3,14.9,0.7
2006-09-03 15:30,0.053835979,5,230,233,83.21,55.56,3,14.8,0.6
2006-09-03 16:00,0.106746032,1,172,172,84.46,60.69,3,14.6,0.6
2006-09-03 16:30,0.044708995,1,141,141,85.56,66,3,14.4,0.5
2006-09-03 17:00,0.014814815,0,79,79,88.23,71.43,3,14.3,0.5
2006-09-03 17:30,0.002380952,0,48,48,90.54,76.91,3,13.9,0.5
2006-09-03 18:00,0,0,14,14,94.42,82.39,3,13.5,0.5
2006-09-03 18:30,0,0,5,5,95.65,87.73,3,13.3,0.5
2006-09-03 19:00,0,0,0,0,97.34,93.42,3,13.1,0.5
2006-09-03 19:30,0,0,0,0,97.34,98.73,3,13.1,0.5
2006-09-03 20:00,0,0,0,0,98.71,103.88,3,13,0.5
2006-09-03 20:30,0,0,0,0,98.71,108.81,3,13,0.5
2006-09-03 21:00,0,0,0,0,99.42,113.45,3,12.9,0.5
2006-09-03 21:30,0,0,0,0,100,117.72,3,12.7,0.5
2006-09-03 22:00,0,0,0,0,100,121.54,3,12.6,0.5
2006-09-03 22:30,0,0,0,0,100,124.78,3,12.4,0.5
2006-09-03 23:00,0,0,0,0,100,127.35,7,12.1,0.5
2006-09-03 23:30,0,0,0,0,100,129.12,7,11.9,0.5
2006-09-04 0:00,0,0,0,0,100,130.02,7,11.6,0.5
2006-09-04 0:30,0,0,0,0,100,129.99,7,11.4,0.5
2006-09-04 1:00,0,0,0,0,100,129.03,7,11.3,0.5
2006-09-04 1:30,0,0,0,0,100,127.2,7,11.1,0.5
2006-09-04 2:00,0,0,0,0,100,124.59,7,11,0.5
2006-09-04 2:30,0,0,0,0,100,121.31,7,10.9,0.5
2006-09-04 3:00,0,0,0,0,100,117.47,7,10.8,0.5
2006-09-04 3:30,0,0,0,0,100,113.17,7,10.8,0.5
2006-09-04 4:00,0,0,0,0,100,108.51,7,10.9,0.5
2006-09-04 4:30,0,0,0,0,100,103.57,7,11,0.5
2006-09-04 5:00,0,0,0,0,100,98.42,7,11.1,0.5
2006-09-04 5:30,0,0,0,0,98.54,93.1,7,11.4,0.5
2006-09-04 6:00,0.000132275,0,8,8,98.93,87.43,8,11.6,0.5
2006-09-04 6:30,0.003703704,0,40,40,95.1,82.08,4,12.2,0.5
2006-09-04 7:00,0.091137566,102,122,145,95.11,76.61,8,12.7,0.5
2006-09-04 7:30,0.252116402,151,155,204,90.28,71.14,7,13.5,0.5
2006-09-04 8:00,0.227248677,16,189,196,87.17,65.74,4,14.2,0.5
2006-09-04 8:30,0.182407407,5,197,199,82.8,60.45,4,15,0.5
2006-09-04 9:00,0.206481481,198,255,367,77.39,55.36,7,15.8,0.5
2006-09-04 9:30,0.213359788,168,272,379,74.02,50.55,7,16.5,0.5
2006-09-04 10:00,0.284259259,374,269,528,70.98,46.14,7,17.1,0.5
2006-09-04 10:30,0.346164021,411,273,577,69.22,42.26,7,17.5,0.5
2006-09-04 11:00,0.46031746,3,316,318,67.79,39.1,4,17.9,0.5
2006-09-04 11:30,0.425793651,421,297,634,66.53,36.86,7,18.2,0.5
2006-09-04 12:00,0.464021164,261,353,565,66.18,35.72,7,18.4,0.5
2006-09-04 12:30,0.50462963,266,354,569,65.36,35.78,8,18.6,0.5
2006-09-04 13:00,0.425661376,340,331,602,65.46,37.04,7,18.7,0.5
2006-09-04 13:30,0.338492063,128,368,467,65.39,39.39,7,18.7,0.5
2006-09-04 14:00,0.220899471,182,353,487,65.55,42.63,7,18.8,0.5
2006-09-04 14:30,0.20542328,178,332,454,65.96,46.58,7,18.7,0.4
2006-09-04 15:00,0.231216931,320,255,456,67.31,51.04,7,18.5,0.4
2006-09-04 15:30,0.263227513,428,198,438,68.58,55.89,7,18.2,0.4
2006-09-04 16:00,0.238624339,23,223,234,71.88,61.01,4,17.8,0.3
2006-09-04 16:30,0.226587302,202,187,268,74.64,66.32,7,17.2,0.3
2006-09-04 17:00,0.141402116,17,156,161,83.94,71.74,4,16.6,0.3
2006-09-04 17:30,0.006481481,7,77,79,88.88,77.22,7,15.7,0.4
2006-09-04 18:00,0,1,49,49,94.16,82.69,4,14.8,0.5
2006-09-04 18:30,0,0,9,9,96.71,88.02,7,14.4,0.5
2006-09-04 19:00,0,0,0,0,95.12,93.73,7,14.1,0.6
2006-09-04 19:30,0,0,0,0,96.36,99.05,7,13.9,0.6
2006-09-04 20:00,0,0,0,0,96.68,104.21,7,13.7,0.6
2006-09-04 20:30,0,0,0,0,97.95,109.15,7,13.5,0.5
2006-09-04 21:00,0,0,0,0,99.02,113.8,7,13.3,0.4
2006-09-04 21:30,0,0,0,0,99.67,118.08,7,13.2,0.4
2006-09-04 22:00,0,0,0,0,100,121.9,6,13.1,0.3
2006-09-04 22:30,0,0,0,0,100,125.15,6,13,0.3
2006-09-04 23:00,0,0,0,0,100,127.72,7,12.9,0.3
2006-09-04 23:30,0,0,0,0,100,129.5,7,12.8,0.3
2006-09-05 0:00,0,0,0,0,100,130.39,7,12.7,0.3
2006-09-05 0:30,0,0,0,0,100,130.35,7,12.6,0.3
2006-09-05 1:00,0,0,0,0,100,129.38,7,12.5,0.3
2006-09-05 1:30,0,0,0,0,100,127.53,7,12.4,0.3
2006-09-05 2:00,0,0,0,0,100,124.9,7,12.3,0.3
2006-09-05 2:30,0,0,0,0,100,121.59,7,12.2,0.3
2006-09-05 3:00,0,0,0,0,100,117.73,6,12.1,0.3
2006-09-05 3:30,0,0,0,0,100,113.42,6,12.1,0.3
2006-09-05 4:00,0,0,0,0,100,108.74,6,12,0.4
2006-09-05 4:30,0,0,0,0,100,103.79,6,11.9,0.4
2006-09-05 5:00,0,0,0,0,100,98.62,6,11.8,0.3
2006-09-05 5:30,0,0,0,0,100,93.3,6,12.2,0.3
2006-09-05 6:00,0,0,6,6,100,87.61,6,12.5,0.3
2006-09-05 6:30,0.001851852,0,14,14,96.07,82.27,7,13.3,0.3
2006-09-05 7:00,0.017460317,2,55,55,92.68,76.8,7,14.1,0.3
2006-09-05 7:30,0.042989418,12,114,118,88.03,71.33,7,14.9,0.2
2006-09-05 8:00,0.095502646,27,174,185,83.12,65.93,6,15.8,0.2
2006-09-05 8:30,0.080820106,21,200,210,79.5,60.66,6,16.5,0.2
2006-09-05 9:00,0.128174603,38,245,267,75.36,55.58,6,17.2,0.2
2006-09-05 9:30,0.173677249,77,291,339,73.48,50.79,6,17.6,0.2
2006-09-05 10:00,0.219708995,121,343,427,70.87,46.4,7,18.1,0.2
2006-09-05 10:30,0.258201058,200,364,511,69.99,42.55,7,18.3,0.2
2006-09-05 11:00,0.336904762,144,381,492,68.89,39.42,6,18.5,0.3
2006-09-05 11:30,0.521428571,242,378,570,68.46,37.2,7,18.6,0.3
2006-09-05 12:00,0.532539683,212,386,557,67.92,36.08,7,18.7,0.3
2006-09-05 12:30,0.381349206,274,373,594,67.92,36.16,7,18.7,0.3
2006-09-05 13:00,0.416666667,232,379,564,68.33,37.42,7,18.6,0.3
2006-09-05 13:30,0.384920635,181,387,527,68.76,39.76,7,18.5,0.3
2006-09-05 14:00,0.339021164,133,365,463,69.91,43,6,18.3,0.3
2006-09-05 14:30,0.302910053,121,342,425,70.79,46.93,7,18.1,0.3
2006-09-05 15:00,0.229100529,79,294,343,73.18,51.38,6,17.8,0.3
2006-09-05 15:30,0.177248677,68,265,303,74.1,56.22,6,17.6,0.3
2006-09-05 16:00,0.140740741,1,99,100,76.64,61.33,6,17.5,0.3
2006-09-05 16:30,0.144047619,175,203,273,78.1,66.63,7,17.2,0.2
2006-09-05 17:00,0.089285714,31,138,147,85.63,72.05,7,16.9,0.2
2006-09-05 17:30,0.003571429,0,35,35,89.52,77.53,7,16.2,0.4
2006-09-05 18:00,0,23,60,62,90.19,83,8,15.5,0.6
2006-09-05 18:30,0,0,7,7,91.94,88.31,7,15.2,0.7
2006-09-05 19:00,0,0,0,0,88.02,94.05,7,15,0.7
2006-09-05 19:30,0,0,0,0,90.31,99.37,7,14.6,0.7
2006-09-05 20:00,0,0,0,0,90.61,104.54,4,14.3,0.8
2006-09-05 20:30,0,0,0,0,93.58,109.48,7,13.8,0.8
2006-09-05 21:00,0,0,0,0,96.77,114.14,3,13.3,0.7
2006-09-05 21:30,0,0,0,0,97.4,118.43,0,13.2,0.6
2006-09-05 22:00,0,0,0,0,99.72,122.27,0,13,0.5
2006-09-05 22:30,0,0,0,0,100,125.53,0,12.8,0.6
2006-09-05 23:00,0,0,0,0,100,128.1,0,12.6,0.6
2006-09-05 23:30,0,0,0,0,100,129.88,0,12.4,0.6
2006-09-06 0:00,0,0,0,0,100,130.77,0,12.2,0.6
2006-09-06 0:30,0,0,0,0,100,130.71,3,12.1,0.6
2006-09-06 1:00,0,0,0,0,100,129.73,3,12,0.6
2006-09-06 1:30,0,0,0,0,100,127.86,3,12.1,0.5
2006-09-06 2:00,0,0,0,0,100,125.21,3,12.2,0.5
2006-09-06 2:30,0,0,0,0,100,121.88,1,12.3,0.4
2006-09-06 3:00,0,0,0,0,100,117.99,1,12.4,0.4
2006-09-06 3:30,0,0,0,0,100,113.66,1,12.6,0.4
2006-09-06 4:00,0,0,0,0,100,108.97,3,12.7,0.3
2006-09-06 4:30,0,0,0,0,100,104,7,12.8,0.3
2006-09-06 5:00,0,0,0,0,100,98.82,3,13,0.3
2006-09-06 5:30,0,0,0,0,100,93.49,3,13.4,0.3
2006-09-06 6:00,0.00026455,0,5,5,100,87.79,4,13.9,0.3
2006-09-06 6:30,0.031084656,300,44,83,98.09,82.45,1,14.5,0.3
2006-09-06 7:00,0.07989418,236,107,160,96.61,76.99,7,15.2,0.3
2006-09-06 7:30,0.062566138,545,85,258,92.97,71.52,7,15.8,0.3
2006-09-06 8:00,0.261111111,206,188,272,90.52,66.13,7,16.4,0.2
2006-09-06 8:30,0.446693122,228,255,365,88.25,60.87,3,16.8,0.2
2006-09-06 9:00,0.501455026,470,212,476,86.83,55.8,7,17.3,0.2
2006-09-06 9:30,0.413095238,762,123,602,85.3,51.03,1,17.6,0.2
2006-09-06 10:00,0.502645503,452,252,563,85.59,46.66,7,17.9,0.3
2006-09-06 10:30,0.564417989,400,283,576,83.99,42.83,7,18.2,0.3
2006-09-06 11:00,0.632936508,298,345,574,82.72,39.73,8,18.6,0.3
2006-09-06 11:30,0.556878307,216,372,544,81.19,37.54,8,18.9,0.3
2006-09-06 12:00,0.445767196,158,451,578,79.04,36.44,3,19.3,0.3
2006-09-06 12:30,0.594708995,47,395,432,78.07,36.53,3,19.5,0.3
2006-09-06 13:00,0.411772487,3,334,336,75.15,37.8,3,19.8,0.3
2006-09-06 13:30,0.440740741,648,233,728,75.15,40.14,1,19.8,0.3
2006-09-06 14:00,0.546164021,639,222,686,73.91,43.36,0,19.8,0.3
2006-09-06 14:30,0.400396825,615,213,631,74.37,47.28,0,19.7,0.3
2006-09-06 15:00,0.336772487,227,315,455,75.71,51.73,7,19.5,0.2
2006-09-06 15:30,0.398809524,589,171,495,76.18,56.55,1,19.4,0.2
2006-09-06 16:00,0.271560847,210,244,343,78.99,61.66,7,19.2,0.2
2006-09-06 16:30,0.027645503,495,131,325,80.98,66.95,1,18.8,0.2
2006-09-06 17:00,0.068386243,25,164,172,86.73,72.37,3,18.4,0.2
2006-09-06 17:30,0.019708995,303,81,145,91.18,77.84,0,17.6,0.4
2006-09-06 18:00,0.000132275,170,45,65,91.09,83.31,0,16.8,0.5
2006-09-06 18:30,0,28,9,10,93.42,88.6,0,16.4,0.6
2006-09-06 19:00,0,0,0,0,93.03,94.37,0,15.9,0.7
2006-09-06 19:30,0,0,0,0,95.43,99.7,0,15.5,0.8
2006-09-06 20:00,0,0,0,0,96.37,104.87,0,15.2,0.8
2006-09-06 20:30,0,0,0,0,98.87,109.82,0,14.8,0.8
2006-09-06 21:00,0,0,0,0,100,114.49,0,14.4,0.8
2006-09-06 21:30,0,0,0,0,100,118.79,0,14,0.8
2006-09-06 22:00,0,0,0,0,100,122.63,0,13.6,0.7
2006-09-06 22:30,0,0,0,0,100,125.9,0,13.4,0.6
2006-09-06 23:00,0,0,0,0,100,128.48,0,13.1,0.6
2006-09-06 23:30,0,0,0,0,100,130.26,0,13.1,0.5
2006-09-07 0:00,0,0,0,0,100,131.14,0,13,0.5
2006-09-07 0:30,0,0,0,0,100,131.08,0,12.9,0.4
2006-09-07 1:00,0,0,0,0,100,130.08,0,12.9,0.4
2006-09-07 1:30,0,0,0,0,100,128.19,0,12.8,0.4
2006-09-07 2:00,0,0,0,0,100,125.51,0,12.8,0.4
2006-09-07 2:30,0,0,0,0,100,122.16,0,12.7,0.4
2006-09-07 3:00,0,0,0,0,100,118.26,1,12.7,0.4
2006-09-07 3:30,0,0,0,0,100,113.9,0,12.6,0.4
2006-09-07 4:00,0,0,0,0,100,109.2,0,12.5,0.4
2006-09-07 4:30,0,0,0,0,100,104.22,1,12.4,0.4
2006-09-07 5:00,0,0,0,0,100,99.03,1,12.3,0.4
2006-09-07 5:30,0,0,0,0,100,93.69,1,12.6,0.3
2006-09-07 6:00,0.000132275,111,15,19,100,87.96,1,13,0.3
2006-09-07 6:30,0.002777778,341,41,85,96.04,82.64,1,13.9,0.3
2006-09-07 7:00,0.11005291,0,52,52,96.41,77.17,3,14.8,0.3
2006-09-07 7:30,0.187037037,606,77,267,89.86,71.72,1,15.9,0.3
2006-09-07 8:00,0.268518519,684,88,363,88.09,66.33,1,17,0.3
2006-09-07 8:30,0.354232804,740,97,454,82.2,61.08,0,18.1,0.3
2006-09-07 9:00,0.403174603,79,314,358,73.62,56.03,3,19.3,0.4
2006-09-07 9:30,0.484126984,90,351,407,70.5,51.27,3,20,0.4
2006-09-07 10:00,0.384259259,818,122,681,64.92,46.92,1,20.7,0.4
2006-09-07 10:30,0.582142857,836,126,736,62.97,43.12,1,21.2,0.4
2006-09-07 11:00,0.688227513,834,137,775,60.13,40.05,0,21.6,0.4
2006-09-07 11:30,0.740740741,842,139,804,59.05,37.89,0,21.9,0.4
2006-09-07 12:00,0.758068783,827,149,811,58.07,36.81,0,22.1,0.3
2006-09-07 12:30,0.741269841,827,150,811,58.07,36.91,0,22.1,0.3
2006-09-07 13:00,0.732804233,769,179,784,57.4,38.19,0,22.2,0.3
2006-09-07 13:30,0.700793651,759,176,753,58.1,40.52,0,22,0.3
2006-09-07 14:00,0.670634921,720,184,704,58.13,43.73,0,21.9,0.3
2006-09-07 14:30,0.596560847,697,177,647,58.84,47.64,0,21.7,0.3
2006-09-07 15:00,0.511640212,654,174,576,59.5,52.07,0,21.5,0.3
2006-09-07 15:30,0.395767196,614,161,496,60.91,56.89,0,21.1,0.3
2006-09-07 16:00,0.320634921,563,147,411,64.29,61.98,0,20.7,0.3
2006-09-07 16:30,0.236507937,498,129,321,67.12,67.27,0,20,0.3
2006-09-07 17:00,0.131481481,422,104,230,80.19,72.68,0,19.2,0.3
2006-09-07 17:30,0.018253968,311,77,141,86.42,78.15,0,18,0.5
2006-09-07 18:00,0.000132275,178,42,61,85.38,83.62,0,16.8,0.7
2006-09-07 18:30,0,27,7,8,88.69,88.89,0,16.2,0.8
2006-09-07 19:00,0,0,0,0,86.32,94.69,0,15.7,0.9
2006-09-07 19:30,0,0,0,0,88.64,100.02,0,15.3,0.9
2006-09-07 20:00,0,0,0,0,89.86,105.2,0,14.9,0.9
2006-09-07 20:30,0,0,0,0,92.21,110.16,0,14.5,0.9
2006-09-07 21:00,0,0,0,0,94.44,114.84,0,14,0.9
2006-09-07 21:30,0,0,0,0,96.29,119.15,0,13.7,0.9
2006-09-07 22:00,0,0,0,0,97.43,123,0,13.4,0.8
2006-09-07 22:30,0,0,0,0,98.7,126.28,0,13.2,0.7
2006-09-07 23:00,0,0,0,0,99.73,128.87,0,13,0.6
2006-09-07 23:30,0,0,0,0,99.73,130.64,0,13,0.6
2006-09-08 0:00,0,0,0,0,99.99,131.52,0,13,0.5
2006-09-08 0:30,0,0,0,0,100,131.45,0,12.9,0.5
2006-09-08 1:00,0,0,0,0,100,130.43,0,12.9,0.5
2006-09-08 1:30,0,0,0,0,99.51,128.52,0,13,0.5
2006-09-08 2:00,0,0,0,0,98.89,125.82,0,13,0.5
2006-09-08 2:30,0,0,0,0,99.54,122.45,0,12.9,0.5
2006-09-08 3:00,0,0,0,0,98.68,118.52,0,12.9,0.5
2006-09-08 3:30,0,0,0,0,99.33,114.15,0,12.8,0.5
2006-09-08 4:00,0,0,0,0,98.83,109.43,0,12.8,0.5
2006-09-08 4:30,0,0,0,0,99.48,104.43,0,12.7,0.5
2006-09-08 5:00,0,0,0,0,99.24,99.23,0,12.7,0.5
2006-09-08 5:30,0,0,0,0,96.68,93.88,0,13.1,0.5
2006-09-08 6:00,0.000396825,44,12,13,94.97,88.14,0,13.5,0.5
2006-09-08 6:30,0.041137566,196,49,73,89.02,82.82,0,14.5,0.5
2006-09-08 7:00,0.142592593,336,82,156,86.53,77.36,0,15.4,0.5
2006-09-08 7:30,0.205687831,443,109,246,78.66,71.91,0,16.9,0.5
2006-09-08 8:00,0.302380952,533,127,339,76.6,66.53,0,18.3,0.5
2006-09-08 8:30,0.428968254,596,143,429,70.22,61.29,0,19.7,0.5
2006-09-08 9:00,0.525661376,654,152,515,66.27,56.25,0,21,0.6
2006-09-08 9:30,0.568650794,691,162,592,63.12,51.51,0,21.8,0.5
2006-09-08 10:00,0.628042328,786,135,669,60.37,47.19,0,22.5,0.5
2006-09-08 10:30,0.678968254,805,140,724,58.93,43.42,0,22.9,0.5
2006-09-08 11:00,0.640079365,815,145,765,57.48,40.37,0,23.3,0.5
2006-09-08 11:30,0.560714286,127,443,543,56.39,38.24,3,23.6,0.5
2006-09-08 12:00,0.525925926,189,459,610,55.85,37.18,3,23.8,0.6
2006-09-08 12:30,0.540608466,318,425,678,55.51,37.3,3,23.9,0.6
2006-09-08 13:00,0.486507937,789,167,784,55.15,38.57,0,24,0.6
2006-09-08 13:30,0.657804233,779,164,753,55.48,40.9,0,23.9,0.6
2006-09-08 14:00,0.641534392,763,160,708,55.88,44.1,0,23.8,0.6
2006-09-08 14:30,0.568253968,742,154,651,56.55,48,0,23.6,0.6
2006-09-08 15:00,0.506481481,710,147,580,57.96,52.42,0,23.4,0.5
2006-09-08 15:30,0.424206349,672,138,502,59.37,57.23,0,23,0.5
2006-09-08 16:00,0.33452381,626,124,415,64.28,62.31,0,22.5,0.5
2006-09-08 16:30,0.225396825,563,110,325,67.89,67.59,0,21.6,0.4
2006-09-08 17:00,0.124338624,481,92,232,80.24,73,0,20.7,0.4
2006-09-08 17:30,0.014550265,365,69,142,88.02,78.47,0,19.2,0.4
2006-09-08 18:00,0.000132275,211,39,61,91.32,83.93,0,17.7,0.5
2006-09-08 18:30,0,0,0,0,95.44,89.17,0,17,0.5
2006-09-08 19:00,0,0,0,0,94.78,95.01,0,16.3,0.5
2006-09-08 19:30,0,0,0,0,95.38,100.35,0,16.2,0.5
2006-09-08 20:00,0,0,0,0,95.03,105.54,0,16,0.5
2006-09-08 20:30,0,0,0,0,95.54,110.51,0,15.9,0.5
2006-09-08 21:00,0,0,0,0,94.72,115.19,0,15.8,0.5
2006-09-08 21:30,0,0,0,0,95.94,119.51,0,15.6,0.6
2006-09-08 22:00,0,0,0,0,95.64,123.37,0,15.5,0.6
2006-09-08 22:30,0,0,0,0,96.25,126.66,0,15.4,0.6
2006-09-08 23:00,0,0,0,0,95.68,129.25,0,15.3,0.6
2006-09-08 23:30,0,0,0,0,95.07,131.03,0,15.4,0.6
2006-09-09 0:00,0,0,0,0,92.87,131.9,0,15.5,0.6
2006-09-09 0:30,0,0,0,0,92.27,131.82,8,15.6,0.6
2006-09-09 1:00,0,0,0,0,91.2,130.78,8,15.6,0.5
2006-09-09 1:30,0,0,0,0,91.2,128.85,8,15.6,0.5
2006-09-09 2:00,0,0,0,0,92.62,126.13,8,15.5,0.5
2006-09-09 2:30,0,0,0,0,93.22,122.73,1,15.4,0.5
2006-09-09 3:00,0,0,0,0,96.04,118.78,0,15.2,0.5
